iteration,action list,network estimate list,action chosen
104,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.26923316717147827, -0.2706499993801117, -0.27166494727134705, -0.26840218901634216]","[0, 0, 0, 1]"
105,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2709582448005676, -0.2723759114742279, -0.2732545733451843, -0.26999935507774353]","[0, 0, 0, 1]"
106,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.29626384377479553, -0.2972191274166107, -0.2928767204284668, -0.29807668924331665, -0.29525434970855713, -0.2945721447467804]","[1, 0, 0, 1]"
107,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27053895592689514, -0.27199894189834595, -0.27296677231788635, -0.2697524130344391]","[0, 0, 0, 1]"
108,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27223822474479675, -0.27367499470710754, -0.27452200651168823, -0.27129876613616943]","[0, 0, 0, 1]"
109,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.2971509099006653, -0.2981067895889282, -0.2937960624694824, -0.2989580035209656, -0.29617542028427124, -0.2954522669315338]","[1, 0, 0, 1]"
110,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27178454399108887, -0.2732516825199127, -0.2742084860801697, -0.27100634574890137]","[0, 0, 0, 1]"
111,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2736017107963562, -0.2750207483768463, -0.2758719027042389, -0.27264469861984253]","[0, 0, 0, 1]"
112,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.29809582233428955, -0.29905182123184204, -0.2947448492050171, -0.29989683628082275, -0.29712629318237305, -0.2963898777961731]","[1, 0, 0, 1]"
113,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2729957103729248, -0.2744492292404175, -0.2754156291484833, -0.2722049653530121]","[0, 0, 0, 1]"
114,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2748083472251892, -0.27620047330856323, -0.27706649899482727, -0.2738245725631714]","[0, 0, 0, 1]"
115,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.2989370822906494, -0.2998932898044586, -0.2955799996852875, -0.3007330000400543, -0.29796361923217773, -0.29722529649734497]","[1, 0, 0, 1]"
116,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27399230003356934, -0.27542972564697266, -0.2764090597629547, -0.2731863856315613]","[0, 0, 0, 1]"
117,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2758227288722992, -0.27718713879585266, -0.27807098627090454, -0.27481159567832947]","[0, 0, 0, 1]"
118,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.29972994327545166, -0.3006858825683594, -0.2963588833808899, -0.30152058601379395, -0.2987443506717682, -0.2980118989944458]","[1, 0, 0, 1]"
119,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27521947026252747, -0.2766159176826477, -0.27763110399246216, -0.27437353134155273]","[0, 0, 0, 1]"
120,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27722370624542236, -0.2785244584083557, -0.27945613861083984, -0.2761489450931549]","[0, 0, 0, 1]"
121,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.30079758167266846, -0.3017527163028717, -0.29738911986351013, -0.3025800287723541, -0.2997761368751526, -0.299069344997406]","[1, 0, 0, 1]"
122,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27664071321487427, -0.2779744863510132, -0.2790463864803314, -0.2757336497306824]","[0, 0, 0, 1]"
123,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2787206768989563, -0.2799428403377533, -0.28093647956848145, -0.27756786346435547]","[0, 0, 0, 1]"
124,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3019118010997772, -0.3028666377067566, -0.29845714569091797, -0.3036862909793854, -0.3008458614349365, -0.3001738488674164]","[1, 0, 0, 1]"
125,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27813196182250977, -0.27939271926879883, -0.2805313467979431, -0.27715378999710083]","[0, 0, 0, 1]"
126,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.28019723296165466, -0.28133779764175415, -0.2823963761329651, -0.2789633572101593]","[0, 0, 0, 1]"
127,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3029405474662781, -0.3038947880268097, -0.2994406819343567, -0.3047078549861908, -0.3018312454223633, -0.3011940121650696]","[1, 0, 0, 1]"
128,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.27944251894950867, -0.28063762187957764, -0.28183624148368835, -0.27840033173561096]","[0, 0, 0, 1]"
129,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2815011441707611, -0.2825676500797272, -0.2836856544017792, -0.28019386529922485]","[0, 0, 0, 1]"
130,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3039140999317169, -0.304868221282959, -0.30036866664886475, -0.30567508935928345, -0.3027610778808594, -0.30216020345687866]","[1, 0, 0, 1]"
131,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.280694842338562, -0.2818235158920288, -0.28308331966400146, -0.27958813309669495]","[0, 0, 0, 1]"
132,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.28284668922424316, -0.2838326096534729, -0.2850160002708435, -0.2814597487449646]","[0, 0, 0, 1]"
133,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3048408329486847, -0.3057950735092163, -0.3012499511241913, -0.30659615993499756, -0.3036441206932068, -0.30308055877685547]","[1, 0, 0, 1]"
134,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.28199365735054016, -0.2830508053302765, -0.2843765616416931, -0.2808174192905426]","[0, 0, 0, 1]"
135,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.28414684534072876, -0.2850542664527893, -0.28630131483078003, -0.28268226981163025]","[0, 0, 0, 1]"
136,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3058154582977295, -0.3067689538002014, -0.3021753132343292, -0.3075643479824066, -0.3045716881752014, -0.30404776334762573]","[1, 0, 0, 1]"
137,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2832615375518799, -0.28424936532974243, -0.2856384217739105, -0.2820175886154175]","[0, 0, 0, 1]"
138,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.28535643219947815, -0.2862434983253479, -0.28749698400497437, -0.2838720977306366]","[0, 0, 0, 1]"
139,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3066292107105255, -0.30758237838745117, -0.3029800057411194, -0.30837327241897583, -0.3053564131259918, -0.3048560619354248]","[1, 0, 0, 1]"
140,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.284296452999115, -0.28521794080734253, -0.28666913509368896, -0.2829875946044922]","[0, 0, 0, 1]"
141,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2865019738674164, -0.2873837947845459, -0.28862953186035156, -0.28487464785575867]","[0, 0, 0, 1]"
142,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.307345986366272, -0.3082992434501648, -0.3036971688270569, -0.3090860843658447, -0.3060571849346161, -0.30556848645210266]","[1, 0, 0, 1]"
143,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.28534919023513794, -0.2862388491630554, -0.2877178490161896, -0.2840104103088379]","[0, 0, 0, 1]"
144,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2876363694667816, -0.28851479291915894, -0.28975123167037964, -0.28599584102630615]","[0, 0, 0, 1]"
145,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3082546591758728, -0.30920737981796265, -0.3046059012413025, -0.30998915433883667, -0.30698370933532715, -0.30647072196006775]","[1, 0, 0, 1]"
146,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.28676870465278625, -0.2876345217227936, -0.2891303598880768, -0.285397469997406]","[0, 0, 0, 1]"
147,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2892281115055084, -0.29010242223739624, -0.291323184967041, -0.28753235936164856]","[0, 0, 0, 1]"
148,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.30937230587005615, -0.3103226125240326, -0.3057228922843933, -0.3110986351966858, -0.308119535446167, -0.3075783848762512]","[1, 0, 0, 1]"
149,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2882789671421051, -0.2891409397125244, -0.29063260555267334, -0.2869163751602173]","[0, 0, 0, 1]"
150,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2907717823982239, -0.2916424572467804, -0.29284733533859253, -0.28909584879875183]","[0, 0, 0, 1]"
151,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3104802072048187, -0.3114282190799713, -0.30686572194099426, -0.3121985197067261, -0.30927446484565735, -0.3086766004562378]","[1, 0, 0, 1]"
152,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2897317409515381, -0.29060453176498413, -0.29207730293273926, -0.28838181495666504]","[0, 0, 0, 1]"
153,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.29220446944236755, -0.2930721044540405, -0.29426145553588867, -0.29052630066871643]","[0, 0, 0, 1]"
154,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3115256428718567, -0.3124709129333496, -0.3079317808151245, -0.31323620676994324, -0.31034356355667114, -0.3097127079963684]","[1, 0, 0, 1]"
155,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.29129600524902344, -0.29214954376220703, -0.29363179206848145, -0.28992852568626404]","[0, 0, 0, 1]"
156,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.29391974210739136, -0.29478389024734497, -0.29595327377319336, -0.2922004163265228]","[0, 0, 0, 1]"
157,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.31283581256866455, -0.313775897026062, -0.3092276453971863, -0.31453457474708557, -0.3116423487663269, -0.3110080361366272]","[1, 0, 0, 1]"
158,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.29305189847946167, -0.2938842177391052, -0.2953740060329437, -0.291637122631073]","[0, 0, 0, 1]"
159,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2956523895263672, -0.29651153087615967, -0.2974937856197357, -0.29387521743774414]","[0, 0, 0, 1]"
160,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3140435516834259, -0.3149781823158264, -0.31041231751441956, -0.31573009490966797, -0.3128289580345154, -0.3122003972530365]","[1, 0, 0, 1]"
161,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.29471084475517273, -0.2955334186553955, -0.29701918363571167, -0.2932402193546295]","[0, 0, 0, 1]"
162,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2973611056804657, -0.2982155382633209, -0.2989475727081299, -0.29551443457603455]","[0, 0, 0, 1]"
163,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.31528720259666443, -0.31621628999710083, -0.3116307854652405, -0.3169615864753723, -0.31403782963752747, -0.31342875957489014]","[1, 0, 0, 1]"
164,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2963732182979584, -0.2971861660480499, -0.2986679673194885, -0.29483532905578613]","[0, 0, 0, 1]"
165,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.2991586923599243, -0.30000826716423035, -0.30047446489334106, -0.29722654819488525]","[0, 0, 0, 1]"
166,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.31665104627609253, -0.317574679851532, -0.3129926025867462, -0.3183126449584961, -0.3153509795665741, -0.3147766590118408]","[1, 0, 0, 1]"
167,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.29837754368782043, -0.2991783618927002, -0.3006552755832672, -0.2966139316558838]","[0, 0, 0, 1]"
168,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3013964891433716, -0.30223989486694336, -0.30238425731658936, -0.29911330342292786]","[0, 0, 0, 1]"
169,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3185078799724579, -0.31941965222358704, -0.314844012260437, -0.32014891505241394, -0.3168022632598877, -0.3166061043739319]","[1, 0, 0, 1]"
170,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.30074501037597656, -0.3015325665473938, -0.30300047993659973, -0.29864150285720825]","[0, 0, 0, 1]"
171,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3039347231388092, -0.30477240681648254, -0.30455660820007324, -0.3016323447227478]","[0, 0, 0, 1]"
172,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3204435706138611, -0.3213430345058441, -0.3167746067047119, -0.32206398248672485, -0.3182874023914337, -0.31851452589035034]","[1, 0, 0, 1]"
173,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3032984733581543, -0.30407121777534485, -0.3055315911769867, -0.30117377638816833]","[0, 0, 0, 1]"
174,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3064272701740265, -0.30725932121276855, -0.30668026208877563, -0.30410727858543396]","[0, 0, 0, 1]"
175,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.32236427068710327, -0.323253333568573, -0.3186911642551422, -0.32396626472473145, -0.31960824131965637, -0.3204107880592346]","[1, 0, 0, 1]"
176,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3059653639793396, -0.3070944547653198, -0.3028465807437897, -0.30806630849838257, -0.30469322204589844, -0.30489295721054077]","[1, 0, 0, 1]"
177,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3091356158256531, -0.30994850397109985, -0.31017768383026123, -0.30699872970581055]","[0, 0, 0, 1]"
178,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.32443585991859436, -0.32531458139419556, -0.3207586705684662, -0.3260190784931183, -0.321528822183609, -0.3224572241306305]","[1, 0, 0, 1]"
179,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3085697293281555, -0.30930984020233154, -0.31075993180274963, -0.30640271306037903]","[0, 0, 0, 1]"
180,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3120775818824768, -0.3128965198993683, -0.31145143508911133, -0.3097200095653534]","[0, 0, 0, 1]"
181,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3267681300640106, -0.3276333510875702, -0.3230856955051422, -0.3283286988735199, -0.32383808493614197, -0.3247588872909546]","[1, 0, 0, 1]"
182,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3116569519042969, -0.3123776912689209, -0.3138193190097809, -0.30946478247642517]","[0, 0, 0, 1]"
183,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.31529751420021057, -0.316109299659729, -0.314168244600296, -0.3129179775714874]","[0, 0, 0, 1]"
184,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.32930779457092285, -0.3301554024219513, -0.3256184756755829, -0.3308408558368683, -0.32635146379470825, -0.32726097106933594]","[1, 0, 0, 1]"
185,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.314767062664032, -0.3154682517051697, -0.3168989419937134, -0.3125492334365845]","[0, 0, 0, 1]"
186,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3183935880661011, -0.319198876619339, -0.3167842626571655, -0.31599268317222595]","[0, 0, 0, 1]"
187,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.33168020844459534, -0.3325105905532837, -0.32798492908477783, -0.3331870436668396, -0.32870006561279297, -0.32959747314453125]","[1, 0, 0, 1]"
188,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3177027702331543, -0.31838637590408325, -0.31980469822883606, -0.3154616355895996]","[0, 0, 0, 1]"
189,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.32128414511680603, -0.32214438915252686, -0.31927958130836487, -0.31892433762550354]","[0, 0, 0, 1]"
190,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.33341944217681885, -0.33467045426368713, -0.33015626668930054, -0.33533936738967896, -0.33085542917251587, -0.3317413330078125]","[1, 0, 0, 1]"
191,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3204838037490845, -0.3211516737937927, -0.322556734085083, -0.31822171807289124]","[0, 0, 0, 1]"
192,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3237282633781433, -0.32498854398727417, -0.32169073820114136, -0.3217553198337555]","[0, 0, 1, 0]"
193,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3349652886390686, -0.3368105888366699, -0.332308292388916, -0.3374722898006439, -0.3329634964466095, -0.3338662087917328]","[1, 0, 0, 1]"
194,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3232271373271942, -0.3238805830478668, -0.32527077198028564, -0.3209453821182251]","[0, 0, 0, 1]"
195,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3261043429374695, -0.3277507722377777, -0.3240354657173157, -0.3245047926902771]","[0, 0, 1, 0]"
196,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.33652549982070923, -0.3389769196510315, -0.3344873785972595, -0.3396317660808563, -0.33450427651405334, -0.3360177278518677]","[1, 0, 0, 1]"
197,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3261280059814453, -0.3267667293548584, -0.32790607213974, -0.323826402425766]","[0, 0, 0, 1]"
198,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3286070227622986, -0.33063504099845886, -0.32650548219680786, -0.3272462785243988]","[0, 0, 1, 0]"
199,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3379993736743927, -0.34081384539604187, -0.3365527093410492, -0.34167811274528503, -0.33596014976501465, -0.3380567133426666]","[0, 1, 0, 1]"
200,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3278467655181885, -0.3283386528491974, -0.32947325706481934, -0.3255065977573395]","[0, 0, 0, 1]"
201,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.33174633979797363, -0.33276090025901794, -0.32962268590927124, -0.3303634226322174]","[0, 0, 1, 0]"
202,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.3392186164855957, -0.34231412410736084, -0.3382718563079834, -0.34291425347328186, -0.33716490864753723, -0.33975332975387573]","[0, 1, 0, 1]"
203,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3302227258682251, -0.32994556427001953, -0.3318316340446472, -0.3278651833534241]","[0, 0, 0, 1]"
204,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.33401089906692505, -0.3345186114311218, -0.3318585157394409, -0.3326146602630615]","[0, 0, 1, 0]"
205,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.34058940410614014, -0.34401267766952515, -0.3400297164916992, -0.3442659080028534, -0.3385191857814789, -0.34167125821113586]","[0, 1, 0, 1]"
206,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.33274802565574646, -0.33164480328559875, -0.33433783054351807, -0.33037230372428894]","[0, 0, 0, 1]"
207,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3360981047153473, -0.3361656069755554, -0.33396831154823303, -0.33473899960517883]","[0, 0, 1, 0]"
208,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.34186050295829773, -0.34561577439308167, -0.34129613637924194, -0.34551844000816345, -0.33977508544921875, -0.34347277879714966]","[0, 1, 0, 1]"
209,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.33484673500061035, -0.3332173526287079, -0.33668607473373413, -0.3327236473560333]","[0, 0, 0, 1]"
210,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.33752718567848206, -0.3377039134502411, -0.3361896872520447, -0.3365519940853119]","[0, 0, 1, 0]"
211,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.34315025806427, -0.3472895920276642, -0.34258025884628296, -0.3467877209186554, -0.3410492539405823, -0.34532010555267334]","[0, 1, 0, 1]"
212,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.33645617961883545, -0.3348142206668854, -0.3390444219112396, -0.3344671130180359]","[0, 0, 0, 1]"
213,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.3388688862323761, -0.33904120326042175, -0.3381960690021515, -0.3378806710243225]","[0, 0, 0, 1]"
214,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-0.34430140256881714, -0.34832897782325745, -0.34372687339782715, -0.3479216992855072, -0.3421875238418579, -0.3468198776245117]","[0, 1, 0, 1]"
215,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.33782637119293213, -0.33617472648620605, -0.34094977378845215, -0.3358233869075775]","[0, 0, 0, 1]"
