iteration,action list,network estimate list,action chosen
409,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.734268188476562, -25.689563751220703, -25.702590942382812, -25.64883041381836, -25.66458511352539, -25.61986541748047]","[0, 0, 1, 1]"
410,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.890457153320312, -25.85285186767578, -25.808244705200195, -25.82162094116211]","[0, 0, 1, 0]"
411,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.85443115234375, -25.813194274902344, -25.7669734954834, -25.783720016479492]","[0, 0, 1, 0]"
412,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.735876083374023, -25.690921783447266, -25.704631805419922, -25.650135040283203, -25.666351318359375, -25.621381759643555]","[0, 0, 1, 1]"
413,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.89016342163086, -25.852375030517578, -25.80740737915039, -25.821514129638672]","[0, 0, 1, 0]"
414,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.844377517700195, -25.803071975708008, -25.756593704223633, -25.7738037109375]","[0, 0, 1, 0]"
415,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.721899032592773, -25.67668914794922, -25.691110610961914, -25.63587760925293, -25.652568817138672, -25.607349395751953]","[0, 0, 1, 1]"
416,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.880605697631836, -25.84263038635254, -25.79732894897461, -25.812149047851562]","[0, 0, 1, 0]"
417,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.84148406982422, -25.80011749267578, -25.75339126586914, -25.771032333374023]","[0, 0, 1, 0]"
418,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.723506927490234, -25.678058624267578, -25.69310760498047, -25.637203216552734, -25.65432357788086, -25.608863830566406]","[0, 0, 1, 1]"
419,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.88631820678711, -25.848175048828125, -25.80256462097168, -25.817996978759766]","[0, 0, 1, 0]"
420,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.847280502319336, -25.805849075317383, -25.758882522583008, -25.776933670043945]","[0, 0, 1, 0]"
421,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.729881286621094, -25.68419647216797, -25.69985580444336, -25.64328384399414, -25.66083335876465, -25.615135192871094]","[0, 0, 1, 1]"
422,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.888309478759766, -25.850000381469727, -25.8040771484375, -25.82013511657715]","[0, 0, 1, 0]"
423,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.84471893310547, -25.80323028564453, -25.756017684936523, -25.774490356445312]","[0, 0, 1, 0]"
424,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.724979400634766, -25.679058074951172, -25.695354461669922, -25.638111114501953, -25.65609359741211, -25.61016082763672]","[0, 0, 1, 1]"
425,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.883285522460938, -25.84481430053711, -25.798582077026367, -25.815269470214844]","[0, 0, 1, 0]"
426,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.836078643798828, -25.794538497924805, -25.74708366394043, -25.765979766845703]","[0, 0, 1, 0]"
427,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.712827682495117, -25.666675567626953, -25.683555603027344, -25.625696182250977, -25.644115447998047, -25.59795379638672]","[0, 0, 1, 1]"
428,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.870325088500977, -25.83160400390625, -25.785144805908203, -25.80248260498047]","[0, 0, 1, 0]"
429,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.821495056152344, -25.779911041259766, -25.732215881347656, -25.751541137695312]","[0, 0, 1, 0]"
430,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.702884674072266, -25.65650177001953, -25.67393684387207, -25.615493774414062, -25.63434410095215, -25.587953567504883]","[0, 0, 1, 1]"
431,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.863821029663086, -25.824857711791992, -25.778169631958008, -25.796142578125]","[0, 0, 1, 0]"
432,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.81821632385254, -25.776582717895508, -25.72864532470703, -25.748384475708008]","[0, 0, 1, 0]"
433,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.699018478393555, -25.652406692504883, -25.670392990112305, -25.611356735229492, -25.63063621520996, -25.58401870727539]","[0, 0, 1, 1]"
434,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.864593505859375, -25.825376510620117, -25.778467178344727, -25.79707145690918]","[0, 0, 1, 0]"
435,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.819255828857422, -25.777576446533203, -25.729402542114258, -25.749547958374023]","[0, 0, 1, 0]"
436,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.704010009765625, -25.657180786132812, -25.675695419311523, -25.61607551574707, -25.635765075683594, -25.588926315307617]","[0, 0, 1, 1]"
437,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.863069534301758, -25.823606491088867, -25.776477813720703, -25.795698165893555]","[0, 0, 1, 0]"
438,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.81102752685547, -25.769302368164062, -25.72089385986328, -25.741455078125]","[0, 0, 1, 0]"
439,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.686857223510742, -25.639799118041992, -25.65888214111328, -25.598678588867188, -25.61879539489746, -25.571741104125977]","[0, 0, 1, 1]"
440,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.84373664855957, -25.804039001464844, -25.756690979003906, -25.776567459106445]","[0, 0, 1, 0]"
441,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.788143157958984, -25.746395111083984, -25.69774055480957, -25.71874237060547]","[0, 0, 1, 0]"
442,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.661802291870117, -25.614524841308594, -25.634183883666992, -25.573394775390625, -25.593955993652344, -25.546682357788086]","[0, 0, 1, 1]"
443,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.817440032958984, -25.777587890625, -25.730018615722656, -25.75055503845215]","[0, 0, 1, 0]"
444,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.757549285888672, -25.715782165527344, -25.666881561279297, -25.688335418701172]","[0, 0, 1, 0]"
445,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.62510108947754, -25.57759666442871, -25.597867965698242, -25.53647804260254, -25.557491302490234, -25.510007858276367]","[0, 0, 1, 1]"
446,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.772584915161133, -25.732589721679688, -25.684810638427734, -25.7060546875]","[0, 0, 1, 0]"
447,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.703624725341797, -25.661884307861328, -25.61273193359375, -25.634668350219727]","[0, 0, 1, 0]"
448,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.574737548828125, -25.527009963989258, -25.547927856445312, -25.485923767089844, -25.50739860534668, -25.4597110748291]","[0, 0, 1, 1]"
449,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.726701736450195, -25.686702728271484, -25.638713836669922, -25.660673141479492]","[0, 0, 1, 0]"
450,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.661802291870117, -25.620073318481445, -25.570676803588867, -25.593069076538086]","[0, 0, 1, 0]"
451,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.53439712524414, -25.486452102661133, -25.50798797607422, -25.44538688659668, -25.467300415039062, -25.41940689086914]","[0, 0, 1, 1]"
452,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.68315315246582, -25.643138885498047, -25.594955444335938, -25.617536544799805]","[0, 0, 1, 0]"
453,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.611221313476562, -25.569517135620117, -25.519878387451172, -25.542713165283203]","[0, 0, 1, 0]"
454,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.47882080078125, -25.430654525756836, -25.45279884338379, -25.389631271362305, -25.411977767944336, -25.363895416259766]","[0, 0, 1, 1]"
455,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.624317169189453, -25.584304809570312, -25.535934448242188, -25.559036254882812]","[0, 0, 1, 0]"
456,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.54625129699707, -25.504587173461914, -25.4547176361084, -25.477994918823242]","[0, 0, 1, 0]"
457,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.40892791748047, -25.360519409179688, -25.383268356323242, -25.319564819335938, -25.34234619140625, -25.29408073425293]","[0, 0, 1, 1]"
458,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.548425674438477, -25.508459091186523, -25.459901809692383, -25.483530044555664]","[0, 0, 1, 0]"
459,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.46785545349121, -25.42625617980957, -25.376184463500977, -25.399873733520508]","[0, 0, 1, 0]"
460,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.33608627319336, -25.287464141845703, -25.310762405395508, -25.24658203125, -25.269777297973633, -25.22134017944336]","[0, 0, 1, 1]"
461,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.482481002807617, -25.442529678344727, -25.39381980895996, -25.417892456054688]","[0, 0, 1, 0]"
462,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.40163803100586, -25.360082626342773, -25.309812545776367, -25.333894729614258]","[0, 0, 1, 0]"
463,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.268840789794922, -25.220027923583984, -25.24382972717285, -25.179214477539062, -25.202808380126953, -25.15420150756836]","[0, 0, 1, 1]"
464,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.411754608154297, -25.3718204498291, -25.322946548461914, -25.3474178314209]","[0, 0, 1, 0]"
465,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.333328247070312, -25.29183578491211, -25.241352081298828, -25.265836715698242]","[0, 0, 1, 0]"
466,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.20309066772461, -25.15410041809082, -25.178380966186523, -25.11335563659668, -25.137346267700195, -25.088571548461914]","[0, 0, 1, 1]"
467,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.350147247314453, -25.31022834777832, -25.26118278503418, -25.286048889160156]","[0, 0, 1, 0]"
468,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.268028259277344, -25.22661590576172, -25.175918579101562, -25.200803756713867]","[0, 0, 1, 0]"
469,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.141939163208008, -25.092790603637695, -25.117517471313477, -25.052106857299805, -25.07649040222168, -25.027544021606445]","[0, 0, 1, 1]"
470,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.290193557739258, -25.250288009643555, -25.20107078552246, -25.226329803466797]","[0, 0, 1, 0]"
471,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.203880310058594, -25.16255760192871, -25.111665725708008, -25.136924743652344]","[0, 0, 1, 0]"
472,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.07196617126465, -25.022663116455078, -25.047826766967773, -24.982057571411133, -25.006839752197266, -24.95772933959961]","[0, 0, 1, 1]"
473,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.218547821044922, -25.178665161132812, -25.12928009033203, -25.154935836791992]","[0, 0, 1, 0]"
474,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.133970260620117, -25.092742919921875, -25.041641235351562, -25.06729507446289]","[0, 0, 1, 0]"
475,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-25.00124168395996, -24.95177459716797, -24.977331161499023, -24.911251068115234, -24.936433792114258, -24.88715934753418]","[0, 0, 1, 1]"
476,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.142627716064453, -25.102764129638672, -25.0532169342041, -25.07927703857422]","[0, 0, 1, 0]"
477,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.051183700561523, -25.01004981994629, -24.958738327026367, -24.984777450561523]","[0, 0, 1, 0]"
478,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-24.914487838745117, -24.864871978759766, -24.890850067138672, -24.82445526123047, -24.85004425048828, -24.80061912536621]","[0, 0, 1, 1]"
479,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-24.94671058654785, -24.89664077758789, -24.92254066467285, -24.85572052001953, -24.881105422973633, -24.8304386138916]","[0, 0, 1, 1]"
480,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-25.085065841674805, -25.048433303833008, -24.99854278564453, -25.02229118347168]","[0, 0, 1, 0]"
481,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-24.851547241210938, -24.801734924316406, -24.828140258789062, -24.761425018310547, -24.787395477294922, -24.737810134887695]","[0, 0, 1, 1]"
482,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.991117477416992, -24.951332092285156, -24.901437759399414, -24.928281784057617]","[0, 0, 1, 0]"
483,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.89415740966797, -24.85321044921875, -24.801490783691406, -24.828285217285156]","[0, 0, 1, 0]"
484,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-24.757610321044922, -24.70758056640625, -24.734447479248047, -24.66744613647461, -24.693809509277344, -24.644081115722656]","[0, 0, 1, 1]"
485,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.88880729675293, -24.849103927612305, -24.798982620239258, -24.826265335083008]","[0, 0, 1, 0]"
486,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.78070831298828, -24.739910125732422, -24.688005447387695, -24.71517562866211]","[0, 0, 1, 0]"
487,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-24.634384155273438, -24.58414077758789, -24.611478805541992, -24.544214248657227, -24.571002960205078, -24.521095275878906]","[0, 0, 1, 1]"
488,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.762399673461914, -24.722822189331055, -24.672483444213867, -24.70021629333496]","[0, 0, 1, 0]"
489,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.656469345092773, -24.61583709716797, -24.563749313354492, -24.591312408447266]","[0, 0, 1, 0]"
490,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-24.51742935180664, -24.46699333190918, -24.4947509765625, -24.42721939086914, -24.45446014404297, -24.404369354248047]","[0, 0, 1, 1]"
491,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.650421142578125, -24.610937118530273, -24.5604190826416, -24.588586807250977]","[0, 0, 1, 0]"
492,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.551782608032227, -24.511295318603516, -24.459026336669922, -24.486976623535156]","[0, 0, 1, 0]"
493,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-24.421358108520508, -24.37078285217285, -24.398883819580078, -24.331132888793945, -24.358793258666992, -24.30851936340332]","[0, 0, 1, 1]"
494,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.556171417236328, -24.516807556152344, -24.466108322143555, -24.494647979736328]","[0, 0, 1, 0]"
495,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.45218276977539, -24.411836624145508, -24.359413146972656, -24.38770866394043]","[0, 0, 1, 0]"
496,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-24.319372177124023, -24.26866340637207, -24.297096252441406, -24.229148864746094, -24.257219314575195, -24.20677375793457]","[0, 0, 1, 1]"
497,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.452346801757812, -24.4130916595459, -24.362266540527344, -24.391159057617188]","[0, 0, 1, 0]"
498,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.337785720825195, -24.2976016998291, -24.245040893554688, -24.27366828918457]","[0, 0, 1, 0]"
499,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-24.202171325683594, -24.151342391967773, -24.180124282836914, -24.111988067626953, -24.140451431274414, -24.089866638183594]","[0, 0, 1, 1]"
500,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.331802368164062, -24.29267692565918, -24.241737365722656, -24.27098846435547]","[0, 0, 1, 0]"
501,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.220483779907227, -24.180465698242188, -24.12774085998535, -24.156721115112305]","[0, 0, 1, 0]"
502,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-24.0877628326416, -24.036815643310547, -24.065963745117188, -23.99761962890625, -24.026443481445312, -23.975749969482422]","[0, 0, 1, 1]"
503,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.22184944152832, -24.182842254638672, -24.131786346435547, -24.161392211914062]","[0, 0, 1, 0]"
504,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.108413696289062, -24.06856346130371, -24.015666961669922, -24.044992446899414]","[0, 0, 1, 0]"
505,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-23.975353240966797, -23.924293518066406, -23.953792572021484, -23.88525390625, -23.914432525634766, -23.863628387451172]","[0, 0, 1, 1]"
506,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-24.107574462890625, -24.068689346313477, -24.01751136779785, -24.0474796295166]","[0, 0, 1, 0]"
507,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-23.993371963500977, -23.953699111938477, -23.9006290435791, -23.930278778076172]","[0, 0, 1, 0]"
508,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-23.858078002929688, -23.80690574645996, -23.83674430847168, -23.768030166625977, -23.797565460205078, -23.74665641784668]","[0, 0, 1, 1]"
509,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-23.979942321777344, -23.941207885742188, -23.88991355895996, -23.92024040222168]","[0, 0, 1, 0]"
510,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-23.864877700805664, -23.82539176940918, -23.772172927856445, -23.802135467529297]","[0, 0, 1, 0]"
511,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-23.729101181030273, -23.677824020385742, -23.7080020904541, -23.639137268066406, -23.66902732849121, -23.61802101135254]","[0, 0, 1, 1]"
512,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-23.85020637512207, -23.811668395996094, -23.76026725769043, -23.790935516357422]","[0, 0, 1, 0]"
513,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-23.727291107177734, -23.688007354736328, -23.634632110595703, -23.6649112701416]","[0, 0, 1, 0]"
514,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-23.59629249572754, -23.544921875, -23.57543182373047, -23.506427764892578, -23.53666114807129, -23.48556900024414]","[0, 0, 1, 1]"
515,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-23.72389793395996, -23.685550689697266, -23.63404655456543, -23.665048599243164]","[0, 0, 1, 0]"
516,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-23.599367141723633, -23.56027603149414, -23.506752014160156, -23.53731918334961]","[0, 0, 1, 0]"
517,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-23.465471267700195, -23.414005279541016, -23.444843292236328, -23.375701904296875, -23.406280517578125, -23.355098724365234]","[0, 0, 1, 1]"
518,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-23.577983856201172, -23.539846420288086, -23.488250732421875, -23.519472122192383]","[0, 0, 1, 0]"
519,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-23.444368362426758, -23.405502319335938, -23.351835250854492, -23.382720947265625]","[0, 0, 1, 0]"
520,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-23.304931640625, -23.253379821777344, -23.284595489501953, -23.215314865112305, -23.24626350402832, -23.195005416870117]","[0, 0, 1, 1]"
521,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-23.418907165527344, -23.381004333496094, -23.32931900024414, -23.3607177734375]","[0, 0, 1, 0]"
522,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-23.28522300720215, -23.246597290039062, -23.19281005859375, -23.223997116088867]","[0, 0, 1, 0]"
523,"[[1, 1, 0, 0], [1, 0, 1, 0], [1, 0, 0, 1], [0, 1, 1, 0], [0, 1, 0, 1], [0, 0, 1, 1]]","[-23.14623260498047, -23.094594955444336, -23.126148223876953, -23.0567684173584, -23.088062286376953, -23.036727905273438]","[0, 0, 1, 1]"
524,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-23.260160446166992, -23.22248649597168, -23.170732498168945, -23.202272415161133]","[0, 0, 1, 0]"
