iteration,action list,network estimate list,action chosen
34,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322, -0.6086964011192322, -0.6086964011192322]","[1, 0, 0, 0]"
35,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322, -0.6086964011192322]","[0, 1, 0, 0]"
36,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322]","[0, 0, 1, 0]"
37,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322, -0.6086964011192322, -0.6086964011192322]","[1, 0, 0, 0]"
38,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322, -0.6086964011192322]","[0, 1, 0, 0]"
39,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322]","[0, 0, 1, 0]"
40,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322, -0.6086964011192322, -0.6086964011192322]","[1, 0, 0, 0]"
41,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322, -0.6086964011192322]","[0, 1, 0, 0]"
42,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322]","[0, 0, 1, 0]"
43,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322, -0.6086964011192322, -0.6086964011192322]","[1, 0, 0, 0]"
44,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322, -0.6086964011192322]","[0, 1, 0, 0]"
45,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322]","[0, 0, 1, 0]"
46,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322, -0.6086964011192322, -0.6086964011192322]","[1, 0, 0, 0]"
47,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322, -0.6086964011192322]","[0, 1, 0, 0]"
48,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322]","[0, 0, 1, 0]"
49,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322, -0.6086964011192322, -0.6086964011192322]","[1, 0, 0, 0]"
50,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6086964011192322, -0.6086964011192322, -0.6086964011192322]","[0, 1, 0, 0]"
51,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6096963882446289, -0.6096963882446289]","[0, 0, 1, 0]"
52,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6106952428817749, -0.6106952428817749, -0.6106952428817749, -0.6106952428817749]","[1, 0, 0, 0]"
53,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6116951107978821, -0.6116951107978821, -0.6116951107978821]","[0, 1, 0, 0]"
54,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6126964688301086, -0.6126964688301086]","[0, 0, 1, 0]"
55,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6136959195137024, -0.6136959195137024, -0.6136959195137024, -0.6136959195137024]","[1, 0, 0, 0]"
56,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6146991848945618, -0.6146991848945618, -0.6146991848945618]","[0, 1, 0, 0]"
57,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.615702748298645, -0.615702748298645]","[0, 0, 1, 0]"
58,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6167047619819641, -0.6167047619819641, -0.6167047619819641, -0.6167047619819641]","[1, 0, 0, 0]"
59,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6177029013633728, -0.6177029013633728, -0.6177029013633728]","[0, 1, 0, 0]"
60,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6186997294425964, -0.6186997294425964]","[0, 0, 1, 0]"
61,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.619698166847229, -0.619698166847229, -0.619698166847229, -0.619698166847229]","[1, 0, 0, 0]"
62,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6206967830657959, -0.6206967830657959, -0.6206967830657959]","[0, 1, 0, 0]"
63,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6216939091682434, -0.6216939091682434]","[0, 0, 1, 0]"
64,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6226956844329834, -0.6226956844329834, -0.6226956844329834, -0.6226956844329834]","[1, 0, 0, 0]"
65,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6236899495124817, -0.6236899495124817, -0.6236899495124817]","[0, 1, 0, 0]"
66,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6246899366378784, -0.6246899366378784]","[0, 0, 1, 0]"
67,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6256941556930542, -0.6256941556930542, -0.6256941556930542, -0.6256941556930542]","[1, 0, 0, 0]"
68,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6266974210739136, -0.6266974210739136, -0.6266974210739136]","[0, 1, 0, 0]"
69,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6276885867118835, -0.6276885867118835]","[0, 0, 1, 0]"
70,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.62867671251297, -0.62867671251297, -0.62867671251297, -0.62867671251297]","[1, 0, 0, 0]"
71,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6296717524528503, -0.6296717524528503, -0.6296717524528503]","[0, 1, 0, 0]"
72,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6306743621826172, -0.6306743621826172]","[0, 0, 1, 0]"
73,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6316739916801453, -0.6316739916801453, -0.6316739916801453, -0.6316739916801453]","[1, 0, 0, 0]"
74,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6326715350151062, -0.6326715350151062, -0.6326715350151062]","[0, 1, 0, 0]"
75,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6336728930473328, -0.6336728930473328]","[0, 0, 1, 0]"
76,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6346824169158936, -0.6346824169158936, -0.6346824169158936, -0.6346824169158936]","[1, 0, 0, 0]"
77,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6356921195983887, -0.6356921195983887, -0.6356921195983887]","[0, 1, 0, 0]"
78,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6366999745368958, -0.6366999745368958]","[0, 0, 1, 0]"
79,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6377017498016357, -0.6377017498016357, -0.6377017498016357, -0.6377017498016357]","[1, 0, 0, 0]"
80,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6387026906013489, -0.6387026906013489, -0.6387026906013489]","[0, 1, 0, 0]"
81,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6397009491920471, -0.6397009491920471]","[0, 0, 1, 0]"
82,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6406899690628052, -0.6406899690628052, -0.6406899690628052, -0.6406899690628052]","[1, 0, 0, 0]"
83,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6416819095611572, -0.6416819095611572, -0.6416819095611572]","[0, 1, 0, 0]"
84,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.642670214176178, -0.642670214176178]","[0, 0, 1, 0]"
85,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6436415314674377, -0.6436415314674377, -0.6436415314674377, -0.6436415314674377]","[1, 0, 0, 0]"
86,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6446202397346497, -0.6446202397346497, -0.6446202397346497]","[0, 1, 0, 0]"
87,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6455948948860168, -0.6455948948860168]","[0, 0, 1, 0]"
88,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.646582305431366, -0.646582305431366, -0.646582305431366, -0.646582305431366]","[1, 0, 0, 0]"
89,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6475853323936462, -0.6475853323936462, -0.6475853323936462]","[0, 1, 0, 0]"
90,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.648578941822052, -0.648578941822052]","[0, 0, 1, 0]"
91,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6495723128318787, -0.6495723128318787, -0.6495723128318787, -0.6495723128318787]","[1, 0, 0, 0]"
92,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6505573987960815, -0.6505573987960815, -0.6505573987960815]","[0, 1, 0, 0]"
93,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6515505313873291, -0.6515505313873291]","[0, 0, 1, 0]"
94,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6525501012802124, -0.6525501012802124, -0.6525501012802124, -0.6525501012802124]","[1, 0, 0, 0]"
95,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6535449624061584, -0.6535449624061584, -0.6535449624061584]","[0, 1, 0, 0]"
96,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6545445322990417, -0.6545445322990417]","[0, 0, 1, 0]"
97,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6555342078208923, -0.6555342078208923, -0.6555342078208923, -0.6555342078208923]","[1, 0, 0, 0]"
98,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6565378308296204, -0.6565378308296204, -0.6565378308296204]","[0, 1, 0, 0]"
99,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6575536727905273, -0.6575536727905273]","[0, 0, 1, 0]"
100,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6585575342178345, -0.6585575342178345, -0.6585575342178345, -0.6585575342178345]","[1, 0, 0, 0]"
101,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6595536470413208, -0.6595536470413208, -0.6595536470413208]","[0, 1, 0, 0]"
102,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6605653166770935, -0.6605653166770935]","[0, 0, 1, 0]"
103,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6615652441978455, -0.6615652441978455, -0.6615652441978455, -0.6615652441978455]","[1, 0, 0, 0]"
104,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6625648140907288, -0.6625648140907288, -0.6625648140907288]","[0, 1, 0, 0]"
105,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6635796427726746, -0.6635796427726746]","[0, 0, 1, 0]"
106,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6645821928977966, -0.6645821928977966, -0.6645821928977966, -0.6645821928977966]","[1, 0, 0, 0]"
107,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6655817031860352, -0.6655817031860352, -0.6655817031860352]","[0, 1, 0, 0]"
108,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.666566789150238, -0.666566789150238]","[0, 0, 1, 0]"
109,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6675614714622498, -0.6675614714622498, -0.6675614714622498, -0.6675614714622498]","[1, 0, 0, 0]"
110,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6685563325881958, -0.6685563325881958, -0.6685563325881958]","[0, 1, 0, 0]"
111,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6695513725280762, -0.6695513725280762]","[0, 0, 1, 0]"
112,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.670526385307312, -0.670526385307312, -0.670526385307312, -0.670526385307312]","[1, 0, 0, 0]"
113,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6714991331100464, -0.6714991331100464, -0.6714991331100464]","[0, 1, 0, 0]"
114,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6724745631217957, -0.6724745631217957]","[0, 0, 1, 0]"
115,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6734562516212463, -0.6734562516212463, -0.6734562516212463, -0.6734562516212463]","[1, 0, 0, 0]"
116,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6744396686553955, -0.6744396686553955, -0.6744396686553955]","[0, 1, 0, 0]"
117,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6754100918769836, -0.6754100918769836]","[0, 0, 1, 0]"
118,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.676360547542572, -0.676360547542572, -0.676360547542572, -0.676360547542572]","[1, 0, 0, 0]"
119,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6773090362548828, -0.6773090362548828, -0.6773090362548828]","[0, 1, 0, 0]"
120,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6782727837562561, -0.6782727837562561]","[0, 0, 1, 0]"
121,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6792539954185486, -0.6792539954185486, -0.6792539954185486, -0.6792539954185486]","[1, 0, 0, 0]"
122,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6802371740341187, -0.6802371740341187, -0.6802371740341187]","[0, 1, 0, 0]"
123,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6812098622322083, -0.6812098622322083]","[0, 0, 1, 0]"
124,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6821722388267517, -0.6821722388267517, -0.6821722388267517, -0.6821722388267517]","[1, 0, 0, 0]"
125,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6831437945365906, -0.6831437945365906, -0.6831437945365906]","[0, 1, 0, 0]"
126,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6841111183166504, -0.6841111183166504]","[0, 0, 1, 0]"
127,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6850612163543701, -0.6850612163543701, -0.6850612163543701, -0.6850612163543701]","[1, 0, 0, 0]"
128,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6860069036483765, -0.6860069036483765, -0.6860069036483765]","[0, 1, 0, 0]"
129,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6869758367538452, -0.6869758367538452]","[0, 0, 1, 0]"
130,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6879549026489258, -0.6879549026489258, -0.6879549026489258, -0.6879549026489258]","[1, 0, 0, 0]"
131,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6889339685440063, -0.6889339685440063, -0.6889339685440063]","[0, 1, 0, 0]"
132,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6899056434631348, -0.6899056434631348]","[0, 0, 1, 0]"
133,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6908871531486511, -0.6908871531486511, -0.6908871531486511, -0.6908871531486511]","[1, 0, 0, 0]"
134,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6918508410453796, -0.6918508410453796, -0.6918508410453796]","[0, 1, 0, 0]"
135,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6928238272666931, -0.6928238272666931]","[0, 0, 1, 0]"
136,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6937710046768188, -0.6937710046768188, -0.6937710046768188, -0.6937710046768188]","[1, 0, 0, 0]"
137,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6947368383407593, -0.6947368383407593, -0.6947368383407593]","[0, 1, 0, 0]"
138,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6957190632820129, -0.6957190632820129]","[0, 0, 1, 0]"
139,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6967001557350159, -0.6967001557350159, -0.6967001557350159, -0.6967001557350159]","[1, 0, 0, 0]"
140,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6977033019065857, -0.6977033019065857, -0.6977033019065857]","[0, 1, 0, 0]"
141,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6987088918685913, -0.6987088918685913]","[0, 0, 1, 0]"
142,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.6997132301330566, -0.6997132301330566, -0.6997132301330566, -0.6997132301330566]","[1, 0, 0, 0]"
143,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7007173299789429, -0.7007173299789429, -0.7007173299789429]","[0, 1, 0, 0]"
144,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7017136812210083, -0.7017136812210083]","[0, 0, 1, 0]"
145,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7026970982551575, -0.7026970982551575, -0.7026970982551575, -0.7026970982551575]","[1, 0, 0, 0]"
146,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7036826014518738, -0.7036826014518738, -0.7036826014518738]","[0, 1, 0, 0]"
147,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7046775817871094, -0.7046775817871094]","[0, 0, 1, 0]"
148,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7056773900985718, -0.7056773900985718, -0.7056773900985718, -0.7056773900985718]","[1, 0, 0, 0]"
149,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7066672444343567, -0.7066672444343567, -0.7066672444343567]","[0, 1, 0, 0]"
150,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7076609134674072, -0.7076609134674072]","[0, 0, 1, 0]"
151,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7086493968963623, -0.7086493968963623, -0.7086493968963623, -0.7086493968963623]","[1, 0, 0, 0]"
152,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7096343040466309, -0.7096343040466309, -0.7096343040466309]","[0, 1, 0, 0]"
153,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7106361389160156, -0.7106361389160156]","[0, 0, 1, 0]"
154,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.71164470911026, -0.71164470911026, -0.71164470911026, -0.71164470911026]","[1, 0, 0, 0]"
155,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7126320004463196, -0.7126320004463196, -0.7126320004463196]","[0, 1, 0, 0]"
156,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7136260271072388, -0.7136260271072388]","[0, 0, 1, 0]"
157,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7146199941635132, -0.7146199941635132, -0.7146199941635132, -0.7146199941635132]","[1, 0, 0, 0]"
158,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.715624988079071, -0.715624988079071, -0.715624988079071]","[0, 1, 0, 0]"
159,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7166347503662109, -0.7166347503662109]","[0, 0, 1, 0]"
160,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7176400423049927, -0.7176400423049927, -0.7176400423049927, -0.7176400423049927]","[1, 0, 0, 0]"
161,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7186474800109863, -0.7186474800109863, -0.7186474800109863]","[0, 1, 0, 0]"
162,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7196568846702576, -0.7196568846702576]","[0, 0, 1, 0]"
163,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7206594347953796, -0.7206594347953796, -0.7206594347953796, -0.7206594347953796]","[1, 0, 0, 0]"
164,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7216566801071167, -0.7216566801071167, -0.7216566801071167]","[0, 1, 0, 0]"
165,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7226695418357849, -0.7226695418357849]","[0, 0, 1, 0]"
166,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7237054109573364, -0.7237054109573364, -0.7237054109573364, -0.7237054109573364]","[1, 0, 0, 0]"
167,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7247322201728821, -0.7247322201728821, -0.7247322201728821]","[0, 1, 0, 0]"
168,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.725763738155365, -0.725763738155365]","[0, 0, 1, 0]"
169,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7267830967903137, -0.7267830967903137, -0.7267830967903137, -0.7267830967903137]","[1, 0, 0, 0]"
170,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.727787435054779, -0.727787435054779, -0.727787435054779]","[0, 1, 0, 0]"
171,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7287989258766174, -0.7287989258766174]","[0, 0, 1, 0]"
172,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7298055291175842, -0.7298055291175842, -0.7298055291175842, -0.7298055291175842]","[1, 0, 0, 0]"
173,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7307983636856079, -0.7307983636856079, -0.7307983636856079]","[0, 1, 0, 0]"
174,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7317995429039001, -0.7317995429039001]","[0, 0, 1, 0]"
175,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7328147292137146, -0.7328147292137146, -0.7328147292137146, -0.7328147292137146]","[1, 0, 0, 0]"
176,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7338230013847351, -0.7338230013847351, -0.7338230013847351]","[0, 1, 0, 0]"
177,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7348378300666809, -0.7348378300666809]","[0, 0, 1, 0]"
178,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7358395457267761, -0.7358395457267761, -0.7358395457267761, -0.7358395457267761]","[1, 0, 0, 0]"
179,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7368485331535339, -0.7368485331535339, -0.7368485331535339]","[0, 1, 0, 0]"
180,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7378485202789307, -0.7378485202789307]","[0, 0, 1, 0]"
181,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.738836944103241, -0.738836944103241, -0.738836944103241, -0.738836944103241]","[1, 0, 0, 0]"
182,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7398133873939514, -0.7398133873939514, -0.7398133873939514]","[0, 1, 0, 0]"
183,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7407791018486023, -0.7407791018486023]","[0, 0, 1, 0]"
184,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7417551279067993, -0.7417551279067993, -0.7417551279067993, -0.7417551279067993]","[1, 0, 0, 0]"
185,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7427361607551575, -0.7427361607551575, -0.7427361607551575]","[0, 1, 0, 0]"
186,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7437191605567932, -0.7437191605567932]","[0, 0, 1, 0]"
187,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7447001934051514, -0.7447001934051514, -0.7447001934051514, -0.7447001934051514]","[1, 0, 0, 0]"
188,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7456751465797424, -0.7456751465797424, -0.7456751465797424]","[0, 1, 0, 0]"
189,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7466552257537842, -0.7466552257537842]","[0, 0, 1, 0]"
190,"[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7476151585578918, -0.7476151585578918, -0.7476151585578918, -0.7476151585578918]","[1, 0, 0, 0]"
191,"[[0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7485923171043396, -0.7485923171043396, -0.7485923171043396]","[0, 1, 0, 0]"
192,"[[0, 0, 1, 0], [0, 0, 0, 1]]","[-0.7495796084403992, -0.7495796084403992]","[0, 0, 1, 0]"
